Frequency,Note,Magnitude
700.0,F5,0.08885134407299489
348.0,F4,0.38682558772681497
700.0,F5,0.11074277674718207
360.0,F#4,0.05488799013475651
348.0,F4,0.41979453934034544
700.0,F5,0.11023150052834092
336.0,E4,0.03407285381769975
348.0,F4,0.3754350809635003
336.0,E4,0.10575648939295895
700.0,F5,0.08736232020976768
348.0,F4,0.26953103809581436
336.0,E4,0.15320180886710782
320.0,D#4,0.09570066263207949
312.0,D#4,0.21464914005220753
324.0,E4,0.11396825994409375
344.0,F4,0.09735542770524064
312.0,D#4,0.26354834928325693
324.0,E4,0.06591811878997968
624.0,D#5,0.06472607570316898
312.0,D#4,0.2786158779273389
624.0,D#5,0.07518215626683775
348.0,F4,0.035722293383525706
312.0,D#4,0.2714386869960647
624.0,D#5,0.07865041304601106
348.0,F4,0.03327595557943875
312.0,D#4,0.25528522867636194
624.0,D#5,0.07828709692896597
348.0,F4,0.030805743602786803
312.0,D#4,0.23393737301136522
624.0,D#5,0.07557565173488355
324.0,E4,0.03641361490184685
312.0,D#4,0.2171077000172958
624.0,D#5,0.07303493301662116
324.0,E4,0.053435851070271864
312.0,D#4,0.20885600894593234
624.0,D#5,0.07251013744974578
324.0,E4,0.06929512516830044
276.0,C#4,0.220052248496994
288.0,D4,0.09826860537060639
304.0,D#4,0.04676301036034158
276.0,C#4,0.20656080597089174
288.0,D4,0.06073537348996911
268.0,C4,0.03324781228268051
312.0,D#4,0.23747946399174663
624.0,D#5,0.20196683648162522
300.0,D4,0.11257322106255369
312.0,D#4,0.2668031206361498
624.0,D#5,0.21216355672201634
300.0,D4,0.09233625620848473
312.0,D#4,0.26354493763664155
624.0,D#5,0.19176937703244593
300.0,D4,0.08387550207553801
312.0,D#4,0.24255894418526905
624.0,D#5,0.18139755531824364
924.0,A#5,0.1094566241681182
312.0,D#4,0.2144578853488847
624.0,D#5,0.20334474986311396
924.0,A#5,0.14120197598243928
624.0,D#5,0.24263148744629345
312.0,D#4,0.17764538222568974
932.0,A#5,0.17405412813275362
624.0,D#5,0.2738647508699566
932.0,A#5,0.23217092377919016
312.0,D#4,0.1447350568539175
624.0,D#5,0.28346769065368954
932.0,A#5,0.2453972972789666
1244.0,D#6,0.18744669656136642
624.0,D#5,0.2688345145569066
936.0,A#5,0.22929704643178914
1244.0,D#6,0.20129954271765574
624.0,D#5,0.21763805570130412
932.0,A#5,0.17562696615546913
1244.0,D#6,0.16158300632173356
556.0,C#5,0.23104211185885218
276.0,C#4,0.16482852052602004
1392.0,F6,0.07955874643828434
556.0,C#5,0.24935848920064727
276.0,C#4,0.1810479729713562
1392.0,F6,0.1093621414438651
556.0,C#5,0.2347889382455208
280.0,C#4,0.1750950915222994
1396.0,F6,0.12492508554362515
556.0,C#5,0.20869552996038707
280.0,C#4,0.19326746735883188
1396.0,F6,0.12064828044320706
276.0,C#4,0.21744532252691404
556.0,C#5,0.1483682145582686
1380.0,F6,0.07492638425554556
276.0,C#4,0.21431367378255434
556.0,C#5,0.12174197495289842
832.0,G#5,0.07620882176228566
832.0,G#5,0.2757667082672197
556.0,C#5,0.20027667581158376
280.0,C#4,0.15276064333011652
832.0,G#5,0.3219222053724348
556.0,C#5,0.23918172581720779
1388.0,F6,0.18798676559068683
832.0,G#5,0.3156117576194429
556.0,C#5,0.25216661121593187
1388.0,F6,0.2084526001781635
832.0,G#5,0.26728930528664796
556.0,C#5,0.2421743046946724
1388.0,F6,0.18945154597034042
552.0,C#5,0.20930587955192365
832.0,G#5,0.19750813647205584
1388.0,F6,0.1367328548057738
232.0,A#3,0.20027591297038
1412.0,F6,0.06625135398309348
468.0,A#4,0.05991694229233666
232.0,A#3,0.20181348995758744
468.0,A#4,0.06754163461958398
700.0,F5,0.06120702685949281
1400.0,F6,0.2046252100345038
700.0,F5,0.1818867606209953
232.0,A#3,0.14233596075890054
1400.0,F6,0.2117645087050546
700.0,F5,0.16172004952761498
232.0,A#3,0.1532030474636763
208.0,G#3,0.20123553129155938
416.0,G#4,0.09805434348031124
624.0,D#5,0.07568292372743998
416.0,G#4,0.20843716169705814
624.0,D#5,0.16262576082283253
208.0,G#3,0.10814535417715002
416.0,G#4,0.2194292137808965
624.0,D#5,0.18546957944369832
208.0,G#3,0.11119470165587096
416.0,G#4,0.21631058003671547
624.0,D#5,0.20337811968066308
208.0,G#3,0.09537013011649646
624.0,D#5,0.22739250136652098
416.0,G#4,0.2229797559628865
204.0,G#3,0.08372768724153569
624.0,D#5,0.24578229740689006
416.0,G#4,0.23066178140122154
204.0,G#3,0.08291406401402382
624.0,D#5,0.2441615647341434
416.0,G#4,0.22403503016018794
204.0,G#3,0.07936458943733579
624.0,D#5,0.21245563617398708
416.0,G#4,0.19178387233238423
208.0,G#3,0.09036619321303035
208.0,G#3,0.21610561755585966
412.0,G#4,0.07803706318946178
620.0,D#5,0.05720456342161031
208.0,G#3,0.25059689711067934
412.0,G#4,0.07491362776005121
1244.0,D#6,0.03161155458339102
208.0,G#3,0.25761130711218555
412.0,G#4,0.06946949746785683
632.0,D#5,0.040876760527178
208.0,G#3,0.23386228911750168
628.0,D#5,0.0754572557564964
412.0,G#4,0.06826499053763499
704.0,F5,0.22776456175605175
940.0,A#5,0.1321557840558434
232.0,A#3,0.12483912921575267
700.0,F5,0.2308420830247651
232.0,A#3,0.15308615675036294
940.0,A#5,0.1110514368090897
228.0,A#3,0.21258913790828718
224.0,A3,0.16893814170855795
696.0,F5,0.1267547344772187
224.0,A3,0.20374809079904763
228.0,A#3,0.19860270915006323
452.0,A4,0.08911760735896292
312.0,D#4,0.25411199191953077
628.0,D#5,0.238387047265087
4080.0,C8,0.10298014226448468
628.0,D#5,0.2752719147498929
312.0,D#4,0.26378142401790683
4080.0,C8,0.11995255531298625
624.0,D#5,0.23206286233009435
312.0,D#4,0.2211240048170908
4076.0,C8,0.10176374612020424
624.0,D#5,0.22092950772205908
312.0,D#4,0.17253652873086817
940.0,A#5,0.10599025746834725
624.0,D#5,0.22149815250602733
936.0,A#5,0.1721944670888719
312.0,D#4,0.15724298117718719
932.0,A#5,0.2534381703953023
624.0,D#5,0.24389403961742978
312.0,D#4,0.15273800002843962
932.0,A#5,0.3259272484986144
624.0,D#5,0.2496820693957127
312.0,D#4,0.1389762378394689
932.0,A#5,0.32819216510686927
620.0,D#5,0.23683869994522588
1244.0,D#6,0.13040786017972014
932.0,A#5,0.25801429978925816
620.0,D#5,0.23610381015944518
312.0,D#4,0.11665955834667112
280.0,C#4,0.22545687114596308
552.0,C#5,0.06787735655030427
624.0,D#5,0.06484570693851015
276.0,C#4,0.2681037324240457
556.0,C#5,0.12857077957182797
296.0,D4,0.04502304670224542
276.0,C#4,0.30838268625095927
556.0,C#5,0.18573823224995473
1660.0,G#6,0.042155464269976975
276.0,C#4,0.31508150679686703
556.0,C#5,0.1869108337618429
1660.0,G#6,0.045720743171459605
276.0,C#4,0.28821382011115027
556.0,C#5,0.14819452588757437
288.0,D4,0.059969115637480766
276.0,C#4,0.2278880281069104
564.0,C#5,0.14755031089038745
288.0,D4,0.10029352791432071
280.0,C#4,0.22584241953391776
560.0,C#5,0.19059533642799975
288.0,D4,0.10225268578095181
560.0,C#5,0.2753890747876117
280.0,C#4,0.21465995795728543
572.0,D5,0.10025887595783084
556.0,C#5,0.3177696464784289
280.0,C#4,0.16213234320976952
572.0,D5,0.08008420255271739
552.0,C#5,0.27555010810523317
276.0,C#4,0.17331536610166798
1664.0,G#6,0.08109798988834076
552.0,C#5,0.2333407512819517
276.0,C#4,0.1685414884274196
832.0,G#5,0.1572626403763695
832.0,G#5,0.28546852990834815
556.0,C#5,0.17557205525259195
276.0,C#4,0.15994957970206766
832.0,G#5,0.41729111706729
556.0,C#5,0.17810424993408303
276.0,C#4,0.1471300370919383
832.0,G#5,0.5136798841841795
556.0,C#5,0.16322962995850324
276.0,C#4,0.13164794925413986
832.0,G#5,0.5404123989410986
556.0,C#5,0.14435496327428016
276.0,C#4,0.1178530275066086
832.0,G#5,0.4810332441580364
556.0,C#5,0.1268935022638615
276.0,C#4,0.10384026172622385
832.0,G#5,0.3524611692246276
556.0,C#5,0.09920785874585211
276.0,C#4,0.08303252171095547
236.0,A#3,0.20778627896590696
240.0,B3,0.10463611492307533
468.0,A#4,0.05572936186166059
232.0,A#3,0.22917364273394064
464.0,A#4,0.08370046302904698
240.0,B3,0.07175933259393577
232.0,A#3,0.2388571314671077
464.0,A#4,0.11047511045581787
240.0,B3,0.04481281551299601
232.0,A#3,0.2222353978629887
460.0,A#4,0.10702614682461782
244.0,B3,0.03255957416179506
232.0,A#3,0.20370055255244204
468.0,A#4,0.16558297950377
700.0,F5,0.07486572657131234
700.0,F5,0.23874436029495352
232.0,A#3,0.1698363484956526
1396.0,F6,0.08767487139280178
700.0,F5,0.32755105915099664
232.0,A#3,0.15658256620818836
1396.0,F6,0.1192607554858067
700.0,F5,0.3772896107107218
232.0,A#3,0.14771563082769074
1396.0,F6,0.1269877473926294
700.0,F5,0.3507578664946151
232.0,A#3,0.1380446959131651
1400.0,F6,0.11033534745154905
696.0,F5,0.26288556614512937
232.0,A#3,0.11760334287818178
468.0,A#4,0.07600238724451598
624.0,D#5,0.20659539361722845
828.0,G#5,0.1584919556420261
208.0,G#3,0.15650041045095195
412.0,G#4,0.2139523719515158
204.0,G#3,0.19763507508691452
200.0,G3,0.10204352149874081
412.0,G#4,0.242495801502856
208.0,G#3,0.2191976511090456
200.0,G3,0.09687165755729348
208.0,G#3,0.273044994192072
416.0,G#4,0.23877040168671151
216.0,A3,0.068042844197652
208.0,G#3,0.2547483725904703
416.0,G#4,0.2099700157417362
216.0,A3,0.07474668095979414
232.0,A#3,0.2026347098688586
464.0,A#4,0.18782802339793767
932.0,A#5,0.10041883378186674
468.0,A#4,0.21030335400812653
232.0,A#3,0.19147492053558446
932.0,A#5,0.1324334632941386
468.0,A#4,0.2284828523336581
232.0,A#3,0.17561891231164975
696.0,F5,0.16942336455509616
696.0,F5,0.28319276742527827
468.0,A#4,0.19952156980693125
248.0,B3,0.1670987297304915
696.0,F5,0.4102747245562671
464.0,A#4,0.18248058817761673
248.0,B3,0.16116018636760343
696.0,F5,0.5058151210392056
464.0,A#4,0.1511993448180545
232.0,A#3,0.12953235612212324
696.0,F5,0.5175970732379993
232.0,A#3,0.11617850549615825
464.0,A#4,0.1160153363190466
700.0,F5,0.5117896580379864
232.0,A#3,0.10330478303810639
464.0,A#4,0.09244796340615484
700.0,F5,0.4691144572763058
232.0,A#3,0.08701524349933805
464.0,A#4,0.07257335065035231
700.0,F5,0.32560330915559815
676.0,E5,0.0957684084001252
232.0,A#3,0.06573368376699909
624.0,D#5,0.24862571327743466
940.0,A#5,0.14901843231591946
312.0,D#4,0.14054876753575957
624.0,D#5,0.30767225916620566
312.0,D#4,0.17811631316131768
940.0,A#5,0.15687150932851024
624.0,D#5,0.29270629942106113
312.0,D#4,0.19003952813925104
932.0,A#5,0.1375804613469317
620.0,D#5,0.26113538728949465
312.0,D#4,0.18706107396715857
932.0,A#5,0.17247137578836677
624.0,D#5,0.27713755273444074
932.0,A#5,0.20578042909832986
312.0,D#4,0.1782099197153788
624.0,D#5,0.3114795224661979
932.0,A#5,0.24614114573073909
312.0,D#4,0.15553119145709213
624.0,D#5,0.3152696807698326
932.0,A#5,0.2758412749015643
1556.0,G6,0.21323311259585778
624.0,D#5,0.29636004243432656
932.0,A#5,0.2666905729303756
1556.0,G6,0.23636198963198904
624.0,D#5,0.2653759776717473
936.0,A#5,0.26258296697714395
1556.0,G6,0.21342058320558316
624.0,D#5,0.23526645874210486
936.0,A#5,0.20673979740935544
1248.0,D#6,0.18088651372234915
620.0,D#5,0.21162959577843873
1244.0,D#6,0.13895547546726406
936.0,A#5,0.12192457532737251
552.0,C#5,0.2529045448834052
276.0,C#4,0.20869510651534462
832.0,G#5,0.06453696980992935
556.0,C#5,0.28363982087717765
276.0,C#4,0.22395024566406063
832.0,G#5,0.11012707445993639
556.0,C#5,0.31204449101763926
276.0,C#4,0.20916728181167446
832.0,G#5,0.15140254264203562
556.0,C#5,0.3280162942482522
276.0,C#4,0.18800266902364773
832.0,G#5,0.17639595327837224
556.0,C#5,0.31466851640356186
832.0,G#5,0.17777681749786806
276.0,C#4,0.17567675654928383
552.0,C#5,0.2553139787037601
276.0,C#4,0.16988382561879478
832.0,G#5,0.1543314356800141
552.0,C#5,0.21335027181171548
276.0,C#4,0.1633636920994246
1108.0,C#6,0.14602489560513737
556.0,C#5,0.22154499852057902
832.0,G#5,0.21934735159638222
276.0,C#4,0.14591125779204472
832.0,G#5,0.3063018182904562
556.0,C#5,0.24765520188875023
1108.0,C#6,0.15209599255366638
832.0,G#5,0.3523005052331227
556.0,C#5,0.2530149153045399
276.0,C#4,0.14459217269202893
832.0,G#5,0.3313799726273958
556.0,C#5,0.2352961726477667
276.0,C#4,0.144546151941393
832.0,G#5,0.25426231067341937
556.0,C#5,0.20312211128842986
276.0,C#4,0.13803113583927842
464.0,A#4,0.20008069952817675
232.0,A#3,0.17397304258284427
700.0,F5,0.07605013419847194
468.0,A#4,0.21944560289556014
232.0,A#3,0.1961428140195515
700.0,F5,0.11639505708271324
468.0,A#4,0.21973395920317657
232.0,A#3,0.19885319026440745
700.0,F5,0.12762495002010493
232.0,A#3,0.20825415783051557
468.0,A#4,0.1899518762075401
700.0,F5,0.13011890146719843
232.0,A#3,0.21304479652756977
464.0,A#4,0.16906587296626152
700.0,F5,0.11393198260941349
232.0,A#3,0.20497708488910962
464.0,A#4,0.14377897340776297
700.0,F5,0.09887110366784234
700.0,F5,0.23447129527979782
232.0,A#3,0.1601037146591439
468.0,A#4,0.10318723050447054
700.0,F5,0.2618265611793862
232.0,A#3,0.1578329445090221
468.0,A#4,0.09381093749049127
700.0,F5,0.25965468944293535
232.0,A#3,0.15823459001813173
1168.0,D6,0.09348574880064212
700.0,F5,0.23267751866465008
232.0,A#3,0.16016707901844995
1168.0,D6,0.10258104149156717
416.0,G#4,0.20737294801046724
208.0,G#3,0.15468537819570935
624.0,D#5,0.07196064834832484
416.0,G#4,0.21204443586896882
208.0,G#3,0.17432698113274384
624.0,D#5,0.07430432182093877
416.0,G#4,0.21366651099336384
208.0,G#3,0.1997060379520936
624.0,D#5,0.06930761837184163
416.0,G#4,0.22391844280759354
208.0,G#3,0.18852495926396295
624.0,D#5,0.07349017640438466
416.0,G#4,0.20658115388661696
208.0,G#3,0.16029697973123272
624.0,D#5,0.06563857673864024
624.0,D#5,0.27223829355017337
416.0,G#4,0.09523545193402194
208.0,G#3,0.07514762634352275
624.0,D#5,0.3540937339602045
416.0,G#4,0.11578903961016938
208.0,G#3,0.09267602164166616
624.0,D#5,0.37764977845291436
416.0,G#4,0.12048152061611084
208.0,G#3,0.09693138173984545
624.0,D#5,0.3680717350776318
416.0,G#4,0.11810938629009472
208.0,G#3,0.09078731113853983
624.0,D#5,0.36828757803207907
416.0,G#4,0.11673227030883337
208.0,G#3,0.08640142625035942
624.0,D#5,0.37417710624009776
416.0,G#4,0.1141793277483058
208.0,G#3,0.09295557383974234
624.0,D#5,0.36128647780912904
208.0,G#3,0.1147075408662745
416.0,G#4,0.1083229964973691
624.0,D#5,0.3197982808628327
208.0,G#3,0.14017825133583808
416.0,G#4,0.09367267624560917
624.0,D#5,0.24533565840156715
208.0,G#3,0.14892080782052824
1456.0,F#6,0.07092568925912854
208.0,G#3,0.20980843569168353
412.0,G#4,0.11073634965105003
628.0,D#5,0.09466657712540742
208.0,G#3,0.21485372925464502
412.0,G#4,0.09388718229425617
624.0,D#5,0.06436381178339602
624.0,D#5,0.24537328876133319
208.0,G#3,0.08083259897949478
1672.0,G#6,0.07263731297008748
624.0,D#5,0.31989265339025263
208.0,G#3,0.09551719988507304
832.0,G#5,0.07555282079544676
624.0,D#5,0.30037896120897895
648.0,E5,0.09160559021512894
208.0,G#3,0.08496888201919003
624.0,D#5,0.20024466792921403
648.0,E5,0.11268378363471429
212.0,G#3,0.06837309882276613
464.0,A#4,0.24772372374241977
700.0,F5,0.1632994544074935
232.0,A#3,0.14138512235494197
464.0,A#4,0.25198677118606316
232.0,A#3,0.13232670702822688
700.0,F5,0.13060141682674198
464.0,A#4,0.20065576849316116
232.0,A#3,0.10107500945875957
452.0,A4,0.10071373762758233
272.0,C#4,0.2015093076875068
268.0,C4,0.14084695615776383
288.0,D4,0.11286206888219631
312.0,D#4,0.23300332959295755
628.0,D#5,0.17666996208410365
300.0,D4,0.11222425151327242
312.0,D#4,0.24784560531395217
624.0,D#5,0.23008668704004753
4032.0,B7,0.09427430850993652
624.0,D#5,0.23275311790763806
312.0,D#4,0.20873810786346508
4032.0,B7,0.12400106731715459
620.0,D#5,0.2744982000740038
308.0,D#4,0.1730160806076062
4036.0,B7,0.12433335215596447
620.0,D#5,0.2530613957489872
928.0,A#5,0.16390597846895386
1556.0,G6,0.1612197754139219
932.0,A#5,0.28351927057447657
624.0,D#5,0.24553530777127577
1552.0,G6,0.18690768746114045
932.0,A#5,0.3645301011417719
624.0,D#5,0.26255417002462744
1552.0,G6,0.1868752435210833
936.0,A#5,0.340337814476706
624.0,D#5,0.2484824671312356
1552.0,G6,0.14411796200793256
936.0,A#5,0.3509572200583066
624.0,D#5,0.21942306973055864
1568.0,G6,0.10489015412182556
936.0,A#5,0.28003053980372
624.0,D#5,0.17358039081470641
1568.0,G6,0.1038549825555559
276.0,C#4,0.20013905212987468
556.0,C#5,0.09748223138160343
288.0,D4,0.07695606342289274
556.0,C#5,0.27128694982540597
280.0,C#4,0.14155773983284192
1660.0,G#6,0.08511625316713796
556.0,C#5,0.3068606524749006
276.0,C#4,0.1198935695443591
1660.0,G#6,0.10202642581233534
556.0,C#5,0.268170315982731
276.0,C#4,0.1053138546077648
1660.0,G#6,0.090496799237621
560.0,C#5,0.21317113668377335
832.0,G#5,0.15653691876998058
272.0,C#4,0.10358671878504107
832.0,G#5,0.27983603126090006
560.0,C#5,0.17953890254941735
276.0,C#4,0.10133786774893262
828.0,G#5,0.40680517777256014
556.0,C#5,0.15879167428226426
276.0,C#4,0.1103499000678649
832.0,G#5,0.5142234306850778
552.0,C#5,0.1486345817369995
276.0,C#4,0.10500868634329114
832.0,G#5,0.5633254075288807
552.0,C#5,0.1304379218085716
276.0,C#4,0.09280466886563361
832.0,G#5,0.5147006123914691
556.0,C#5,0.12282367538888397
276.0,C#4,0.07889896883394713
832.0,G#5,0.3778543404785073
556.0,C#5,0.10640343512240699
280.0,C#4,0.0637648219735716
832.0,G#5,0.20883935377929336
236.0,A#3,0.07612668173352428
552.0,C#5,0.07468464062810061
704.0,F5,0.2280785367698186
232.0,A#3,0.14690309576643856
472.0,A#4,0.11280320269677117
700.0,F5,0.3321714184929852
232.0,A#3,0.1533405534651374
1396.0,F6,0.14304314398776935
700.0,F5,0.3881465596046231
1396.0,F6,0.17477101746082424
232.0,A#3,0.1541352822287105
696.0,F5,0.38795522274342914
1396.0,F6,0.1631138194530141
232.0,A#3,0.14303781702386237
696.0,F5,0.33459277240505264
232.0,A#3,0.11745585126695966
1396.0,F6,0.11608066315210888
696.0,F5,0.21986379022981922
232.0,A#3,0.08174950365189276
464.0,A#4,0.07511182754531939
416.0,G#4,0.24104104312262595
208.0,G#3,0.1544649102093968
428.0,A4,0.0642208304116248
416.0,G#4,0.30948446228011484
208.0,G#3,0.18882789432029054
428.0,A4,0.042700142927922735
416.0,G#4,0.352947593813948
208.0,G#3,0.20371265008601372
400.0,G4,0.03408571912878074
416.0,G#4,0.37467149771919867
208.0,G#3,0.2054938820037499
2500.0,D#7,0.024123348014132323
416.0,G#4,0.3870111577955056
208.0,G#3,0.19939269539954924
2500.0,D#7,0.02522674491857124
416.0,G#4,0.39448848879173226
208.0,G#3,0.16854527801647898
200.0,G3,0.039983773373902014
416.0,G#4,0.38513251102898016
204.0,G#3,0.1382012579234266
200.0,G3,0.08275322435799194
416.0,G#4,0.34929594914463347
204.0,G#3,0.14342067394571525
200.0,G3,0.11214746844793788
416.0,G#4,0.28434038211617224
204.0,G#3,0.15225138281997602
200.0,G3,0.0966847988690201
208.0,G#3,0.21077190504825002
416.0,G#4,0.10858113132686385
696.0,F5,0.09171368623567741
696.0,F5,0.26136002609550946
464.0,A#4,0.16179412119215558
232.0,A#3,0.14943301483186547
696.0,F5,0.28282812421972836
232.0,A#3,0.1505869399308849
464.0,A#4,0.14973387417652195
700.0,F5,0.3313361922120471
1168.0,D6,0.1446324263829877
232.0,A#3,0.14228841696459868
700.0,F5,0.32067160762496966
1396.0,F6,0.13675514264492497
232.0,A#3,0.1247363528921176
696.0,F5,0.23787523887901235
1396.0,F6,0.1244857527634837
232.0,A#3,0.09507811618674368
232.0,A#3,0.20049485394285146
932.0,A#5,0.11537312056551802
700.0,F5,0.1028144256331192
232.0,A#3,0.21579001639680884
700.0,F5,0.09466565313068083
932.0,A#5,0.08923612602800836
232.0,A#3,0.20854883434825505
704.0,F5,0.10670939012802666
952.0,A#5,0.09698295552654371
232.0,A#3,0.21587226035156545
952.0,A#5,0.10072506638107374
708.0,F5,0.09435509416618812
232.0,A#3,0.23181081916662025
456.0,A#4,0.09429450564127916
696.0,F5,0.09084258024845829
232.0,A#3,0.23764049071611792
696.0,F5,0.12659186104712727
456.0,A#4,0.09471442944507417
232.0,A#3,0.2337305150898088
696.0,F5,0.14081050496044714
468.0,A#4,0.0930651042276812
232.0,A#3,0.2388287222372169
700.0,F5,0.1880633009740042
468.0,A#4,0.1222509325250986
232.0,A#3,0.2583743364056846
700.0,F5,0.20849925287900017
468.0,A#4,0.12873542154991607
232.0,A#3,0.26611037674485455
700.0,F5,0.19399577131924178
468.0,A#4,0.11291683413456603
232.0,A#3,0.23663596863218375
700.0,F5,0.14542450051715516
464.0,A#4,0.08704872327144098
232.0,A#3,0.25358750907054556
856.0,A5,0.11753964705109042
852.0,G#5,0.10929364477777796
232.0,A#3,0.29999166548801043
464.0,A#4,0.13741010290113814
900.0,A5,0.12448068694354354
232.0,A#3,0.28382572296408337
464.0,A#4,0.16272853692453404
700.0,F5,0.1178990202390958
232.0,A#3,0.2147451374313212
464.0,A#4,0.14631215176337764
700.0,F5,0.09180550433197288
556.0,C#5,0.2817887850537954
248.0,B3,0.15566265364674883
256.0,C4,0.14074497733267458
556.0,C#5,0.40395014246498956
248.0,B3,0.12706299573183627
1092.0,C#6,0.12261445727098118
556.0,C#5,0.4355333972613696
1092.0,C#6,0.1617813484447409
276.0,C#4,0.09956597133143935
556.0,C#5,0.35871225637241216
1092.0,C#6,0.15040616946265803
580.0,D5,0.13107454078922753
552.0,C#5,0.2269897166354071
936.0,A#5,0.1615149535656953
620.0,D#5,0.14698761808203042
932.0,A#5,0.2301832397590804
620.0,D#5,0.22552212063586458
604.0,D5,0.1270984183560546
932.0,A#5,0.2769338285316446
620.0,D#5,0.2767780461259218
604.0,D5,0.09268811130779754
620.0,D#5,0.2698059738627263
932.0,A#5,0.25457274297162114
1248.0,D#6,0.06830670791665304
620.0,D#5,0.2070216601279694
932.0,A#5,0.1732245497147527
348.0,F4,0.14008483374223893
348.0,F4,0.23901857327240014
700.0,F5,0.20592043940499077
620.0,D#5,0.11731295744137117
348.0,F4,0.3099782561096637
700.0,F5,0.29163953368035794
1048.0,C6,0.1656429854795613
348.0,F4,0.32385824387041273
700.0,F5,0.3180157038900434
1048.0,C6,0.19570190009527957
348.0,F4,0.2714310879792065
700.0,F5,0.2679414096246191
1048.0,C6,0.17746921247524622
344.0,F4,0.2193732236656139
336.0,E4,0.1622081336671893
308.0,D#4,0.06291523087163406
344.0,F4,0.3110360510518677
336.0,E4,0.19559814440266843
1740.0,A6,0.12072179798157841
348.0,F4,0.3461275868888687
700.0,F5,0.17748184772101122
1744.0,A6,0.1728761527596949
348.0,F4,0.33292062435233044
700.0,F5,0.2522885896062882
1744.0,A6,0.18797788288675774
700.0,F5,0.25464068207241586
348.0,F4,0.23153909437118217
744.0,F#5,0.15934219321037288
740.0,F#5,0.2396646102396903
704.0,F5,0.18521113197879735
352.0,F4,0.12565818215060787
740.0,F#5,0.2635905174408113
1484.0,F#6,0.12906155770298
704.0,F5,0.10998675452169367
740.0,F#5,0.21058842241493378
1484.0,F#6,0.10448621243054033
1112.0,C#6,0.08180338420593541
